"ChIJ9T4Xc7L6XEgR3qYttKMbmtI","Cistercian College, Roscrea, Co. Tipperary","Cistercian College Roscrea","39","12","6","6","2","2","8","1","0","0","0","0","1","3","0","0","1","1","0","0","0","0","0","1","1","4","0","0","1","0","0","0","50","1.282",
"ChIJ9USprhvoXEgRXp0xAEd8Vg0","Our Lady's Secondary School, An Teampall Mor, Co Thiobrad Arann","Our Ladys Secondary School","57","1","1","0","10","5","2","0","0","0","0","0","0","1","0","1","1","0","1","0","1","0","1","0","14","10","0","0","5","0","0","0","54","0.947",
"ChIJ9wWO63A6XUgRljM8QXTe8aU","Loreto Convent, Granges Road, Kilkenny","Loreto Secondary School","133","27","6","15","10","6","4","15","3","0","0","0","2","4","0","0","2","1","1","0","5","0","1","0","0","15","0","0","0","1","2","0","120","0.902",
"ChIJ9xBVTsGAZ0gRG_u_qhwyeRM","Cross and Passion College, Kilcullen, Co Kildare","Cross & Passion College","96","8","4","9","7","6","3","3","0","1","0","0","0","11","1","3","0","1","0","1","11","0","0","1","1","4","0","0","0","3","0","0","78","0.812",
"ChIJa1VU50VbZ0gRv4HU_SqSXtQ","St Patrick's Classical School, Moatlands, Navan, Co Meath","St Patricks Classical School","183","20","10","18","5","20","2","0","0","0","0","8","0","24","0","1","1","27","0","3","2","2","0","0","0","2","1","0","0","0","0","0","146","0.798",
"ChIJa2KxRP0xQ0gRiX0OQnvawmc","Ard Scoil na mBraithre, Cluain Meala, Co. Tipperary","Ard Scoil na mBraithre","143","5","1","1","17","1","4","17","0","0","0","0","0","0","0","0","17","0","0","1","4","0","0","0","11","21","0","0","3","0","0","2","105","0.734",
"ChIJA5cNXTCyYEgRQOkxl6nHAAo","Clochar Naomh Lughaidh, Carraig Mhachaire Rois, Co Mhuineachain","Carrickmacross","95","13","3","14","2","9","5","0","0","0","0","1","1","3","0","3","0","17","1","2","0","2","1","2","1","0","1","0","0","2","2","0","85","0.895",
"ChIJA5XXN9IOZ0gR7HGnIVFQrI8","St. Michael's College, Ailesbury Road, Dublin 4","St.Michael’s College","92","49","19","1","0","0","2","0","0","0","0","0","0","23","1","0","1","0","0","4","2","0","0","0","0","0","0","0","0","1","0","0","103","1.12",
"ChIJa78k_giAZ0gRQSn9DfJNNs8","Patrician Secondary School, Newbridge, Co Kildare","Patrician Secondary School","107","11","2","3","4","7","12","0","0","0","0","0","0","14","3","0","0","0","1","0","25","2","0","0","0","0","0","0","0","1","0","0","85","0.794",
"ChIJA8ncOnAJZ0gR2hgfoqgUcXI","St. Tiernan's Community School, Parkvale, Balally, Dublin 16","St Tiernan's Community School","37","3","0","0","0","2","0","0","0","0","0","0","2","2","4","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","17","0.459",
"ChIJA93pFesiZ0gRxLWlaH1FrI4","Ardgillan Community College, Castlelands, Balbriggan, Co Dublin","Ardgillan Community College","83","3","5","0","0","0","0","0","0","0","0","5","3","4","0","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","1","0","27","0.325",
"ChIJaa__W9MNXUgRBnnv17gkHD4","Portlaoise College, Mountrath Rd, Portlaoise, Co Laois","Portlaoise College","53","2","0","1","2","6","0","0","0","0","0","0","0","1","1","0","1","1","0","0","4","0","2","1","3","0","0","0","1","1","0","0","27","0.509",
"ChIJAbkrSH9pZ0gRon1i59TeZIE","Dunshaughlin Community College, Dunshaughlin, Co Meath","Dunshaughlin Community College","149","16","8","18","2","19","3","1","1","0","1","11","1","20","0","1","0","2","1","3","0","0","2","0","0","5","0","0","0","3","1","0","119","0.799",
"ChIJabrpPUVbW0gR7cMCOORrUT0","St Nessan's Community School, Moylish Park, Limerick City","St. Nessan's School","35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","0","0","0","0","0","9","0.257",
"ChIJAfBFJ-ANZ0gRSZ1RwrvRkCE","Christian Brothers, St. Kevin's College, Ballygall Road East, Finglas","St Kevin's College","58","1","0","14","0","2","0","0","0","0","0","7","8","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","0.655",
"ChIJATG3wyYYQ0gRX1O63b4Eu6k","Ard Scoil Na Ndéise, Convent Road, Dungarvan, Co Waterford","Ard Scoil na nDeise","56","1","2","1","5","0","1","13","0","0","0","0","0","0","0","0","4","0","1","0","3","0","2","0","2","13","1","0","2","0","0","0","51","0.911",
"ChIJaU87XTePX0gRONOJDimcIDs","Scoil Phobail, Chloigh Cheannfhaola, Falcarragh, Letterkenny","Pobalscoil Chloich Cheannfhaola","85","5","0","6","2","3","13","0","2","1","2","0","0","6","0","0","1","0","3","1","0","3","0","23","1","0","0","0","0","0","0","0","72","0.847",
"ChIJAVjgeVLnXkgRLG4l7BUlKqg","Grange Vocational School, Grange, Sligo","Grange Post Primary School","11","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","2","0","0","12","0","1","0","1","0","0","0","0","0","0","20","1.818",
"ChIJAWuL_ladXEgRheuAp5iR13o","Scariff Community College, Scariff, Co. Clare","Community College Hall","58","2","1","0","6","2","10","3","0","0","0","0","0","0","0","0","1","0","3","0","0","0","1","0","8","0","0","0","4","0","0","0","41","0.707",
"ChIJAYUNmrsNZ0gRNmiOR4f31QA","Rosary College, Armagh Road, Crumlin, Dublin 12","Rosary College","21","0","0","0","0","2","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0.286",
"ChIJB-HNPiR3XkgROXSoL3we34M","Moyne Community School, Moyne, Co. Longford","Moyne Community School","102","6","1","7","2","5","8","0","2","0","0","1","2","4","1","8","0","0","4","1","2","13","0","1","0","0","0","0","0","0","0","0","68","0.667",
"ChIJb-JGxeoLZ0gR4ohS9ssu_Ic","Loreto High School, Beaufort, Grange Road, Rathfarnham","Loreto High School Beaufort","104","38","35","5","1","1","2","2","0","0","0","0","1","15","4","0","0","0","0","1","0","0","0","0","0","0","3","0","0","1","0","0","109","1.048",
"ChIJb3DZS0BcW0gRVqfSyHg8Fqc","Ard Scoil Mhuire, Corbally, Limerick","Ardscoil Mhuire","55","0","0","0","17","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","9","0","0","0","4","0","0","1","34","0.618",
"ChIJB3ilbtF9XkgRlou7TPYDfcY","Mohill Community College, Mohill, Co Leitrim","Mohill Community College","63","4","1","8","5","4","6","1","1","0","0","0","0","3","0","3","0","3","2","1","1","12","1","2","1","0","0","0","0","0","0","0","59","0.937",
"ChIJb5UkYd0iZ0gRGJZK2K4rwLQ","Balbriggan Community College, Pine Ridge, Chapel St., Balbriggan","Balbriggan Community College","59","1","1","5","0","3","0","0","0","0","0","1","6","5","0","0","0","19","0","1","3","2","0","1","0","2","0","0","0","0","0","0","50","0.847",
"ChIJb7c6cfwQZ0gRbD3Dg1CD4Kw","Loreto College, Swords, Co Dublin","Loreto College","114","4","8","18","0","7","1","0","0","0","0","10","6","18","0","1","0","10","0","2","0","0","0","0","1","0","2","0","0","2","0","0","90","0.789",
"ChIJB9PCegWCZ0gR4Ulkee1PILQ","Piper's Hill College,, Killashee,, Naas,, Co. Kildare","Piper's Hill College","122","6","2","5","0","11","1","0","0","0","0","2","0","15","9","0","1","0","2","0","13","0","0","0","1","4","0","1","0","0","1","0","74","0.607",
"ChIJBajETeQLZ0gRZHwHNyFFXWc","Notre Dame School, Upper  Churchtown Road, Dublin 14","Notre Dame School","34","5","10","2","0","0","1","0","0","0","0","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0.853",
"ChIJbayy6hRXQ0gRUkAuZimnbDs","Presentation Secondary School, Mitchelstown, Mallow, Co Cork","Presentation Secondary School","53","2","0","1","3","0","2","15","2","0","0","0","0","1","0","0","8","0","0","0","1","0","0","0","1","9","0","0","3","0","0","1","49","0.925",
"ChIJbdK7HAPMYEgR5cfQoqc9pIg","Dundalk Grammar School, Dundalk, Co Louth","Dundalk Grammar School","80","17","5","9","0","8","9","1","0","0","0","2","1","6","0","1","0","14","0","0","1","0","0","1","0","1","0","0","0","1","0","0","77","0.962",
"ChIJBec_PvByZ0gRKEabUbbEjtA","St. Joseph's College, Lucan, Co. Dublin","St Joseph's College Lucan","141","13","12","8","0","35","3","0","0","0","0","5","4","20","10","1","0","2","0","1","0","0","0","0","1","2","0","0","0","5","1","0","123","0.872",
"ChIJBetGrjIUXEgRpjZxkhcxX7k","Coláiste Mhuire, Beal Atha Ghartha, Co Galway","Colaiste Mhuire","19","0","0","1","1","1","3","0","1","0","0","0","0","0","0","4","0","0","5","0","1","1","0","1","0","0","0","0","0","0","0","0","19","1",
"ChIJbfOiX0qQW0gR9zEHUF-GRFw","Calasanctius College, Mary Nihill, Oranmore, Co Galway","Calasanctius College","128","0","2","3","8","2","55","0","0","0","0","0","0","1","0","6","0","0","30","1","2","3","0","2","3","0","0","0","1","1","1","0","121","0.945",
"ChIJbQmh5mlcW0gRU-8hz0WaCWs","Gaelcholáiste Luimnigh, Meal Sior Anraí, Luimneach, Sir Harry's Mall","Gaelcholáiste Luimnigh","77","3","2","1","41","0","2","5","0","0","0","0","0","1","0","0","4","0","1","0","2","0","0","0","11","0","0","0","12","0","0","1","86","1.117",
"ChIJBStN008OZ0gRvZYZRX2aIFQ","Ard Scoil Ris, Ascal O Griofa, Baile Atha Cliath 9","Ardscoil Rís Secondary School","93","7","11","32","0","3","1","0","0","0","0","0","11","17","0","0","0","1","0","2","1","0","0","0","0","1","1","0","0","1","0","0","89","0.957",
"ChIJbTfkYXkWW0gR2fGykkibNxA","Mount Anville, Goatstown, Dublin 14","Mount Anville Court","103","57","19","5","1","0","4","1","0","0","0","0","0","13","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","104","1.01",
"ChIJBwv9vzc-XUgR5smoVCN1Ois","Castlecomer Commnunity School, Castlecomer, Co. Kilkenny","Castlecomer Community School","97","13","2","8","8","2","1","5","0","0","0","0","0","3","0","0","0","0","1","0","11","0","1","1","0","18","0","1","0","1","0","0","76","0.784",
"ChIJby7j7NUgRUgRiM1BJ8ZmYBY","Scoil Phobail Sliabh Luachra, Rathmore, Co. Kerry","Scoil Phobail Sliabh Luachra","71","0","0","0","12","0","0","9","0","0","0","0","0","0","0","0","12","0","0","1","1","0","12","0","5","5","0","0","11","0","0","0","68","0.958",
"ChIJByzASrs3WUgRFZwhmRAefT0","St Muredach's College, Sligo Road, Ballina, Co. Mayo.","St. Muredach's College","51","1","1","3","4","2","11","0","0","0","0","0","0","0","2","3","0","0","11","0","1","6","1","1","4","0","0","0","0","0","0","0","51","1",
"ChIJBZdeX-UEZ0gRunCr2gJIye4","Sutton Park School, St. Fintans Road, Sutton, Dublin 13","Sutton Park School","41","4","7","5","0","0","0","0","0","0","0","2","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","28","0.683",
"ChIJbZKVXBOQREgRz30L6g18JoA","St Vincent's Secondary School, St Mary's Road, Cork City","St Vincents Secondary School","42","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","16","0.381",
"ChIJBzRSF_CRREgRSEHlwVm4XKQ","Mount Mercy College, Model Farm Road, Cork","Mount Mercy College","133","3","1","0","0","0","3","79","0","0","0","0","0","0","0","0","23","0","0","0","1","0","0","0","1","1","0","0","3","1","0","0","116","0.872",
"ChIJbzwbn0jrX0gRoDqzZOQTdDI","Coláiste Ailigh, Cnoc Na Móna, Leitir Ceanainn, Co Dhún Na Ngall","Colaiste Ailigh","23","4","1","7","0","4","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","23","1",
"ChIJC-fGzk_mZ0gRPXTkux5n0Pg","Coláiste an Atha, Kilmuckridge, Gorey, Co Wexford","Kilmuckridge Vocational College","34","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","7","0","0","0","0","7","0","0","0","0","0","0","21","0.618",
"ChIJc-mcyLx4Z0gR2MgzAMev8kQ","Gael-Cholaiste Chill Dara, Seanbhóthar Luimnigh, Nas na Ríogh, Co. Chill Dara","Gael Choláiste Chill Dara","25","3","4","1","0","4","1","0","0","0","0","0","0","3","1","0","0","0","2","1","1","0","0","0","0","0","0","0","1","0","0","0","22","0.88",
"ChIJc0mF94yBWUgRd3qfYMTlRTo","Mean Scoil Sancta Maria, Cluain Cearbhan, Cathair Na Mart, Co Mhaigh Eo","Sancta Maria College","48","1","1","1","3","0","16","0","1","0","0","0","0","0","0","0","1","0","4","2","0","2","0","1","1","0","0","0","1","0","0","0","35","0.729",
"ChIJC1puOX8HXUgR-U3cOln_KdA","Clonaslee College, Clonaslee, Portlaoise, Co Laoise","Clonaslee Vocational School","37","0","0","0","1","0","3","0","0","0","0","0","0","1","1","5","0","0","6","0","3","0","3","0","2","3","0","0","0","0","0","0","28","0.757",
"ChIJc3sSu8TGW0gRYKr9SAhHqdU","St. Paul's Secondary School, Oughterard, Co. Galway","St Pauls Secondary School","43","0","1","0","4","0","13","2","0","0","0","0","0","0","0","1","0","0","12","0","0","1","0","0","1","0","0","0","1","0","0","0","36","0.837",
"ChIJC4bK-SumZ0gRqoA-NsumB7U","St Kilian's Community School, Ballywaltrim, Bray, Co Wicklow","St Kilian's Community School","48","3","0","2","0","0","0","1","0","0","0","0","0","10","2","1","0","0","0","2","1","1","0","0","1","1","1","0","0","0","0","0","26","0.542",
"ChIJc4l_sCncREgREysRMu6falg","Millstreet Community School, Millstreet Town, Co.Cork","Millstreet Community School","33","0","0","0","1","0","1","6","0","0","0","0","0","1","0","0","18","0","0","0","0","0","1","0","1","0","0","0","3","0","0","0","32","0.97",
"ChIJc4v52i47Z0gR7ueVTS8TepM","Coláiste na Hinse, Bettystown, Co Meath","Colaiste Na Hinse","112","6","3","8","0","3","3","0","0","0","0","2","3","9","0","0","0","18","0","1","1","0","0","0","0","0","0","0","0","0","0","0","57","0.509",
"ChIJc5ycxsqFREgRQNjCQDXFlGw","Carrigaline Community School, Waterpark Road, Carrigaline, Cork","Carrigaline Community School","140","0","0","0","1","0","0","55","0","0","0","0","0","0","0","0","56","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","115","0.821",
"ChIJC8xD1LS2QkgR3hsEwhoj7j0","Good Counsel College, New Ross, Co Wexford","Good Counsel College","126","12","3","19","11","5","0","4","0","0","0","0","0","10","0","0","3","0","0","0","7","1","0","0","3","34","0","0","2","0","0","0","114","0.905",
"ChIJcbLpZdimXEgRhnjb79QvaYs","Glenstal Abbey School, Murroe, Limerick","Glenstal Abbey School","40","9","8","4","1","1","4","5","0","0","0","0","0","2","0","0","2","0","0","2","0","0","0","0","0","1","0","0","0","0","1","0","40","1",
"ChIJccNmklAOZ0gRSfc-y0rHgoo","Chanel College, Coolock Village, Malahide Road, Dublin 5","Chanel College","85","3","0","12","0","1","0","0","0","0","0","13","12","10","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","57","0.671",
"ChIJCcQ1lJ4wXUgR8998mq6VCWU","Coláiste Pobal Osraí, Bothar Urmhumhan, Cill Chainnigh","Colaiste Pobail Osrai","24","1","1","1","2","1","0","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","15","0.625",
"ChIJcdae9vx_XUgROK13eKIlnLg","Dominican College, Droichead Nua, Co Kildare","Newbridge College","121","29","17","20","7","5","8","2","0","0","0","1","4","19","4","0","1","0","1","0","4","0","0","0","1","0","0","0","0","0","1","0","124","1.025",
"ChIJCdMvZ44MZ0gRGhejA8_DD9c","Mean Scoil Iognaid Ris, Caislean Druimnigh, Baile Atha Cliath 12","Drimnagh Castle Primary","120","6","4","3","0","9","0","0","0","0","0","9","5","4","21","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","64","0.533",
"ChIJCepnExsOZ0gRpP7AwBJWD2Y","Trinity Comprehensive School, Main Street, Ballymun, Dublin 9","Trinity Comprehensive School","58","1","1","2","0","1","0","0","0","0","0","4","2","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","16","0.276",
"ChIJceY2RRvzT0gRYZs4Kv4cikk","Coláiste na Sceilge, Caherciveen, Co. Kerry","Colaiste na Sceilge","80","4","1","2","7","0","0","22","0","0","0","1","0","0","0","0","19","0","0","0","0","0","11","0","6","0","0","0","2","0","0","1","76","0.95",
"ChIJCR9EdgO_XkgRnBxpJcho8Mg","Coláiste Muire, Ballymote, Co. Sligo","Colaiste Muire","48","0","2","1","4","1","7","1","1","0","0","0","0","1","0","1","0","0","2","0","0","18","0","7","0","0","0","0","1","0","0","0","47","0.979",
"ChIJcSY-luUOZ0gRSH0iqkCIp7Q","Ringsend College, Cambridge Road, Ringsend, Dublin 4","Ringsend College","23","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","6","0.261",
"ChIJcUCizGGDREgRZD3g6MWvb4E","St Peter's Community School, Passage West, Cork","St Peters Community School","44","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","33","0.75",
"ChIJCUhgZMsNXUgRdWhQgScnh3Q","St Mary's CBS, Borris Road, Portlaoise, Co Laois","St. Mary's CBS","75","3","1","2","4","6","9","1","0","0","0","0","1","3","0","1","1","0","2","0","17","0","0","0","1","9","0","0","1","0","0","1","63","0.84",
"ChIJcWIRQRMJZ0gRmP2zhusokRU","St. Benildus College, Upper Kilmacud Road, Stillorgan, Blackrock","St. Benildus College","112","23","6","2","1","2","1","0","0","0","0","0","4","31","12","0","0","1","0","6","3","0","0","0","0","0","0","0","0","1","1","0","94","0.839",
"ChIJCWRtZ_JvXUgRdsLPm1Z2vHk","Ardscoil na Trionóide, Rathstewart, Athy, Co. Kildare","Ardscoil na Trionoide","125","6","5","11","9","17","5","1","0","0","0","1","1","5","1","0","0","2","2","2","35","0","1","0","2","13","1","0","0","0","0","0","120","0.96",
"ChIJCXAm6Sg6Z0gR2xs8UfZ8YNM","St Mary's Diocesan School, Beamore Road, Drogheda, Co Louth","Saint Mary's Diocesan School","129","4","7","13","0","5","1","0","0","0","0","2","2","6","0","3","1","37","0","1","0","0","1","0","1","0","0","0","0","2","0","0","86","0.667",
"ChIJcxW_g8LwXkgRZS1MtoaqXes","St Clare's Comprehensive Sch, Manorhamilton, Co Leitrim","Saint Clare's Comprehensive School","68","5","4","9","1","2","6","0","2","0","0","0","1","4","0","0","0","1","9","0","0","13","0","2","0","0","0","1","0","0","0","0","60","0.882",
"ChIJcY7zEjkJZ0gRFHH36MF-f88","Deutsche Schule, St. Kilian's, Roebuck Road, Clonskeagh","St Kilian's German School","53","11","14","1","0","0","1","1","0","0","0","1","1","6","0","0","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","42","0.792",
"ChIJCYI18cqwZ0gRavLUICbxAQg","Dominican Convent, Wicklow Town, Co. Wicklow,","Dominican College","54","8","4","6","0","0","4","2","1","0","0","0","1","6","0","1","0","0","0","2","3","0","0","0","0","4","0","0","0","1","0","1","44","0.815",
"ChIJcZe3wUFzZ0gR-MlkjgAeTP0","Coláiste Chillian, Bothar Nangor, Cluain Dolcain, Baile Atha Cliath 22","Coláiste Chilliain","60","2","7","2","0","19","0","0","0","0","0","2","0","5","9","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","50","0.833",
"ChIJc_fLtyhxXEgRp_kd_XhVF-s","St. Killian's Community College, New Inn, Ballinasloe, Co. Galway","St. Killian's College","30","1","0","0","2","0","3","0","0","0","0","0","0","0","0","7","0","0","2","0","1","1","0","0","1","0","0","0","2","0","0","0","20","0.667",
"ChIJD-5iQKPSXkgRoreTxwMKy9E","Coláiste Iascaigh, Easkey, Co. Sligo","Colaiste Iascaigh","27","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","5","0","2","0","0","0","0","0","0","0","0","16","0.593",
"ChIJD0L4-NcFW0gRhZLPNT3u-eI","Ennistymon Vocational School, Ennistymon, Co. Clare","Scoil Mhainchín, Ennistymon National School","23","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","1","5","0","1","0","1","0","6","0","0","0","0","0","0","1","18","0.783",
"ChIJD1xpqvk0XUgRa6fDCx5RLNs","Grennan College, Ladywell Street, Thomastown, Co Kilkenny","Grennan College","60","4","1","3","0","3","0","2","0","0","0","0","0","0","0","0","3","0","0","0","8","0","0","2","1","15","0","0","0","0","0","0","42","0.7",
"ChIJD7SHLiI5W0gRLPbw3eePP8E","Coláiste Mhuire, Askeaton, Co. Limerick","Colaiste Mhuire","70","0","2","1","20","1","2","3","2","0","0","0","0","0","0","1","2","0","1","0","1","0","3","0","13","2","0","0","3","0","0","0","57","0.814",
"ChIJD9TYDB0uQ0gRlab_WeDBWz0","Central Technical Institute, Raheen Road, Clonmel, Co. Tipperary","CTI Clonmel","43","2","0","0","3","1","0","0","0","0","0","0","0","1","0","0","5","0","0","1","0","0","0","0","3","6","0","0","0","0","0","0","22","0.512",
"ChIJda1041e6W0gRX_CbB_FttHc","Coláiste Chroi Mhuire Gan Smal, An Spideal, Gaillimh","Coláiste Chroí Mhuire","30","0","1","1","0","0","16","0","0","0","0","0","0","0","0","0","1","0","4","1","0","0","0","0","4","0","0","0","2","0","0","0","30","1",
"ChIJdfn9apS2XkgRUwWywjl7HBQ","St Attracta's Community School, Tubbercurry, Co. Sligo","St Attractas Community School","106","10","3","2","11","6","13","2","1","0","0","0","1","1","0","2","0","0","7","0","1","22","0","8","2","1","1","0","0","0","0","0","94","0.887",
"ChIJdR9QX5TEXEgRKr3nlmjAoV8","Coláiste Mhuire Co-Ed, Castlemeadows, Thurles, Co. Tipperary","Colaiste Mhuire Co-Ed","22","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","9","0.409",
"ChIJdSs3Q98NXkgRIsvvtI7hLZI","St. Patrick's College Cavan, Cullies, Cavan, Co Cavan","St Patrick's College","98","11","1","17","0","7","7","0","0","0","1","1","2","18","0","3","0","4","6","1","0","11","0","0","2","0","1","0","0","0","0","0","93","0.949",
"ChIJDWtd0rd4XUgReo3X_2mmZSU","Kildare Town Community School, Dunmurray Road, Kildare,, Co. Kildare","Kildare Town Community School","128","8","1","2","4","9","3","0","1","0","0","0","2","15","5","1","0","1","1","0","11","0","0","0","1","7","3","0","0","1","0","0","76","0.594",
"ChIJDXWDrlMJZ0gR6xv1PeH6JPs","Alexandra College, Milltown, Dublin 6","Alexandra College","75","37","17","2","1","0","2","2","0","0","0","0","0","5","1","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","1","0","73","0.973",
"ChIJDYUNRAubREgR55LNY4sRfqA","Glanmire Community College, Brooklodge, Glanmire, Co Cork","Glanmire Community College","123","0","2","0","4","0","0","48","0","0","0","0","1","0","0","1","43","0","0","0","0","0","1","0","0","3","0","0","1","0","0","0","104","0.846",
"ChIJd_Nc6SMFZ0gReIvr5-tzH4w","St. Fintan's High School, Sutton, Dublin 13","St Fintans High School","91","9","17","18","0","2","0","0","0","0","0","2","7","17","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","2","0","0","79","0.868",
"ChIJE0L8A_ULZ0gRJjWBqEZZ6KQ","Terenure College, Templeogue Road, Terenure, Dublin 6w","Terenure College","120","32","22","2","0","8","2","0","0","0","0","0","0","44","16","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","129","1.075",
"ChIJe1o2NcmUX0gRrA8AyqJV2BA","St Eunan's College, Letterkenny, Co Donegal","St Eunan's College","160","13","1","16","2","14","11","0","0","0","0","0","0","9","0","0","0","0","7","1","0","11","0","63","0","0","1","0","0","0","1","0","150","0.938",
"ChIJe1TpCcT7T0gRsMST_Z4Eeug","Pobailscoil Chorca Dhuibhne, An Gróbh, Daingean Ui Chuis, Co. Chiarraí","Pobalscoil Chorca Dhuibhne","94","5","7","3","5","1","6","30","0","0","0","0","0","0","0","0","3","0","1","1","1","0","8","0","2","3","0","0","6","0","1","2","85","0.904",
"ChIJE1u-j0x-RUgRjjtvK4EBfQo","Scoil Phobail Bhéara, Castletownbere, Co.Cork","Scoil Phobail Bheara","55","2","0","2","2","0","0","14","0","0","0","0","0","0","0","0","16","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","40","0.727",
"ChIJE2aFp8GWW0gR0NykGLolX6s","Colaíste na Coiribe, Bothar Thuama, Gaillimh","Coláiste na Coiribe","50","1","0","0","3","0","30","0","0","0","0","0","0","3","0","0","0","0","7","0","0","0","0","0","2","0","0","0","5","0","0","0","51","1.02",
"ChIJe3giImKoZ0gRhv_Hwe9QtNg","Presentation College Bray, Putland Road, Bray, Co Wicklow","Presentation College","94","23","4","1","0","2","0","1","0","0","0","1","4","31","2","0","0","1","0","10","0","0","0","0","0","1","0","0","0","0","0","0","81","0.862",
"ChIJE74IJTJtW0gROJW0V1uuTyk","Rice College, Christian Brothers, New Road, Ennis","Rice College Secondary School","114","2","1","4","22","0","23","11","0","0","0","0","0","2","0","3","3","0","14","1","1","0","3","0","13","0","0","0","9","0","0","1","113","0.991",
"ChIJE9ABz2MFXEgRoGubf-kPXJA","Glenamaddy Community School, Glenamaddy, Co. Galway","Glenamaddy Community School","67","3","1","2","15","0","14","0","0","0","0","0","0","0","0","4","0","0","9","0","0","0","0","0","1","0","1","0","1","0","0","0","51","0.761",
"ChIJE9plmK0OZ0gRp6U5PNFwx3M","Gonzaga College, Sandford Road, Dublin 6","Gonzaga College SJ","92","56","25","1","1","0","4","1","0","0","0","0","0","11","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","103","1.12",
"ChIJEbrJJ1AOZ0gR5O8ek83cGJ4","Dominican College, 204 Griffith Ave, Dublin 9","Dominican College","117","13","20","35","0","5","0","0","0","0","0","6","5","19","0","1","0","1","0","1","0","0","0","0","1","0","2","0","0","2","0","0","111","0.949",
"ChIJecLek0NzZ0gRkGMn9qKml-g","Moyle Park College, Clondalkin, Dublin 22","Moyle Park College","90","4","8","5","0","7","1","0","0","0","0","2","3","12","16","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","61","0.678",
"ChIJEQeB27M8XEgRidM3Co458DQ","Vocational School, Lisnamult, Roscommon,","Roscommon Community College","22","0","0","1","0","1","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","11","0.5",
"ChIJeSijRKp3XUgRVpS9tKnfjuw","St Paul's Secondary School, Monasterevin, Co. Kildare","St Paul's Secondary School","45","0","3","1","0","2","2","2","0","0","0","0","1","1","0","2","0","0","0","0","7","0","0","0","0","0","0","0","0","1","0","0","22","0.489",
"ChIJETlhUpYwXUgRSI2v95ri6FI","Presentation Convent, Secondary School, Kilkenny","Presentation Secondary School","97","7","6","8","6","4","5","20","2","0","0","0","0","2","0","0","1","0","1","1","5","0","0","0","1","25","0","0","1","0","0","0","95","0.979",
"ChIJeUmiRhMJZ0gRxXjA827coLE","St Raphaela's Sec School, St. Raphaela's Road, Stillorgan, Blackrock","St Raphaelas Secondary School","67","13","3","7","0","2","0","1","0","0","0","1","3","11","7","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","55","0.821",
"ChIJeVOC9KPOYEgRKXkqtvnfNj8","St Mary's College, St. Mary's Road, Dundalk, Co. Louth","St Mary's College","86","1","2","5","0","3","0","1","0","0","0","1","0","1","0","1","1","53","1","0","0","0","1","1","0","2","0","0","0","1","0","0","75","0.872",
