"ChIJB-HNPiR3XkgROXSoL3we34M","Moyne Community School, Moyne ","Moyne Community School","107","9","8","8","4","6","13","0","0","0","0","0","0","2","0","5","1","2","18","1","0","5","2","1","2","0","0","0","0","0","0","1","0","88","0.82",
"ChIJb-JGxeoLZ0gR4ohS9ssu_Ic","Loreto Secondary School","Loreto Secondary School","81","39","13","7","0","0","0","1","0","0","0","0","1","18","1","0","0","2","0","5","0","0","0","0","0","0","0","1","0","2","0","1","0","91","1.12",
"ChIJb3DZS0BcW0gRVqfSyHg8Fqc","Ard Scoil Mhuire, Corbally, Limerick ","Ardscoil Mhuire","49","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","15","0","0","4","0","0","0","0","0","38","0.78",
"ChIJB3ilbtF9XkgRlou7TPYDfcY","Mohill Community College, Mohill ","Mohill Community College","84","7","4","15","3","3","6","1","0","0","0","0","0","6","0","0","0","1","3","0","0","14","0","0","0","0","3","1","0","1","0","0","0","68","0.81",
"ChIJB9PCegWCZ0gR4Ulkee1PILQ","Piper’s Hill College, Killashee, Naas ","Piper's Hill College","132","5","3","5","1","17","1","0","1","0","0","0","2","19","13","1","0","0","1","0","14","1","0","0","0","3","0","0","2","0","1","1","1","92","0.7",
"ChIJbayy6hRXQ0gRUkAuZimnbDs","Presentation Secondary School, Mitchelstown, Mallow","Presentation Secondary School","37","1","1","0","6","0","1","11","1","0","0","0","0","2","0","0","8","0","0","0","0","0","0","0","0","7","0","2","0","0","1","0","0","41","1.11",
"ChIJbdK7HAPMYEgR5cfQoqc9pIg","*Dundalk Grammar School, Dundalk ","Dundalk Grammar School","80","15","5","14","0","11","4","0","0","0","0","0","0","9","0","1","0","8","0","1","1","1","0","0","0","0","0","0","1","1","1","0","0","73","0.91",
"ChIJBetGrjIUXEgRpjZxkhcxX7k","Coláiste Mhuire, Beal Atha Ghartha ","Colaiste Mhuire","30","1","0","1","2","4","2","0","0","0","0","0","0","3","0","4","0","0","9","0","1","1","0","1","0","0","0","0","0","0","0","0","0","29","0.97",
"ChIJbfOiX0qQW0gR9zEHUF-GRFw","Calasanctius College, Mary Nihill, Oranmore ","Calasanctius College","154","5","4","1","6","0","72","0","2","0","0","0","0","2","0","2","0","0","40","0","1","0","0","0","5","0","0","6","1","0","0","0","0","147","0.95",
"ChIJbQmh5mlcW0gRU-8hz0WaCWs","Gaelcholáiste Luimnigh, Meal Sior Anraí, Luimneach, Sir Harry’s Mall ","Gaelcholáiste Luimnigh","80","2","2","1","30","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","12","0","0","10","0","0","0","0","0","67","0.84",
"ChIJbTBt1gXoXEgRfX1wNS9o-xY","Our Lady’s Secondary School, An Teampall Mor ","Our Lady's Secondary School","87","2","1","0","12","1","1","5","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","8","11","0","9","0","0","0","0","1","54","0.62",
"ChIJbTfkYXkWW0gR2fGykkibNxA","Mount Anville Secondary School","Mount Anville Secondary School","100","64","17","3","1","1","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","102","1.02",
"ChIJBwv9vzc-XUgR5smoVCN1Ois","Castlecomer Commnunity School, Castlecomer ","Castlecomer Community School","91","3","1","7","8","2","2","8","2","0","0","0","0","2","0","0","2","0","1","0","11","0","1","0","0","18","0","1","1","0","0","1","0","71","0.78",
"ChIJby7j7NUgRUgRiM1BJ8ZmYBY","Scoil Phobail Sliabh Luachra, Rathmore ","Scoil Phobail Sliabh Luachra","81","1","0","0","16","0","1","14","1","0","0","0","0","0","0","0","20","2","0","0","0","0","7","0","1","2","0","6","0","0","0","0","0","71","0.88",
"ChIJByzASrs3WUgRFZwhmRAefT0","St Muredach’s College, Sligo Road, Ballina ","St. Muredach's College","78","5","0","4","7","0","11","0","0","0","0","0","1","3","0","2","1","0","15","0","1","18","0","0","0","0","0","0","0","0","0","0","0","68","0.87",
"ChIJBZdeX-UEZ0gRunCr2gJIye4","Sutton Park School","Sutton Park School","46","5","14","9","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","2","0","0","0","0","0","0","0","0","2","1","0","1","0","39","0.85",
"ChIJbZKVXBOQREgRz30L6g18JoA","St Vincent’s Secondary School, St Mary’s Road, Cork City","St Vincents Secondary School","24","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","10","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","19","0.79",
"ChIJBzRSF_CRREgRSEHlwVm4XKQ","Mount Mercy College, Model Farm Road, Cork","Mount Mercy College","131","2","2","1","2","0","0","88","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","128","0.98",
"ChIJbzwbn0jrX0gRoDqzZOQTdDI","Coláiste Ailigh, Cnoc na Móna, Leitir Ceanainn","Colaiste Ailigh","46","6","0","4","0","3","10","0","0","2","1","0","0","1","0","0","0","0","1","0","0","1","0","8","0","0","0","0","0","0","0","0","0","37","0.8",
"ChIJC-fGzk_mZ0gRPXTkux5n0Pg","Coláiste an Atha, Kilmuckridge, Gorey ","Kilmuckridge Vocational College","42","1","0","2","0","4","0","0","0","0","0","0","1","2","0","0","1","1","0","1","4","0","0","0","0","4","1","0","0","0","0","0","0","22","0.52",
"ChIJc-mcyLx4Z0gR2MgzAMev8kQ","Gael-Cholaiste Chill Dara, Seanbhóthar Luimnigh, Nas na Ríogh ","Gael Choláiste Chill Dara","-33","6","2","1","1","8","7","0","0","0","0","0","0","2","2","0","0","0","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","35","1.06",
"ChIJC1puOX8HXUgR-U3cOln_KdA","Clonaslee College, Clonaslee, Portlaoise ","Clonaslee Vocational School","43","2","0","2","8","3","2","0","1","0","0","0","0","1","0","4","0","0","3","1","5","0","0","0","2","2","0","3","0","0","0","0","0","39","0.91",
"ChIJc3sSu8TGW0gRYKr9SAhHqdU","St. Paul’s Secondary School, Oughterard ","St Pauls Secondary School","59","0","2","0","3","0","18","2","0","0","0","0","0","0","0","1","0","1","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","44","0.75",
"ChIJC4bK-SumZ0gRqoA-NsumB7U","St Kilian’s Community School, Ballywaltrim, Bray","St Kilian's Community School","74","6","1","0","0","0","0","0","0","0","0","0","2","10","2","0","0","0","0","4","2","0","0","0","0","0","0","0","1","0","0","0","0","28","0.38",
"ChIJc4c6o5dvX0gRfypB0_z_FQ0","Gairmscoil Mhic Diarmada, Oilean Arainn Mhoir, Leitir Ceannain","Arranmore","14","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","2","0","0","1","0","0","0","0","0","0","13","0.93",
"ChIJc4l_sCncREgREysRMu6falg","Millstreet Community School, Millstreet Town, Co.Cork","Millstreet Community School","52","0","0","0","7","0","1","10","0","0","0","0","0","1","0","0","13","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","37","0.71",
"ChIJc4v52i47Z0gR7ueVTS8TepM","Coláiste na Hinse, Bettystown ","Colaiste Na Hinse","120","6","5","22","1","10","0","0","0","0","0","1","2","13","0","1","0","13","2","3","1","0","0","0","0","0","0","0","3","0","0","2","0","85","0.71",
"ChIJc5ycxsqFREgRQNjCQDXFlGw","Carrigaline Community School, Waterpark Road, Carrigaline, Cork","Carrigaline Community School","153","1","1","1","2","0","0","65","0","0","0","0","0","0","0","0","52","0","0","0","4","0","1","1","0","0","0","1","0","0","0","0","0","129","0.84",
"ChIJC8xD1LS2QkgR3hsEwhoj7j0","Good Counsel College, New Ross ","Good Counsel College","122","10","5","9","6","9","0","3","0","0","0","0","0","11","0","1","6","1","0","0","3","0","0","0","1","37","0","0","0","0","0","0","0","102","0.84",
"ChIJcbLpZdimXEgRhnjb79QvaYs","*Glenstal Abbey School, Murroe, Limerick ","Glenstal Abbey School","45","7","8","0","4","0","3","3","0","0","0","0","0","1","0","0","2","0","2","0","0","0","0","0","3","0","0","1","0","0","0","1","0","35","0.78",
"ChIJccNmklAOZ0gRSfc-y0rHgoo","Chanel College","Chanel College","104","0","3","6","0","0","1","0","0","0","0","8","8","12","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","44","0.42",
"ChIJCcQ1lJ4wXUgR8998mq6VCWU","Coláiste Pobal Osraí, Bothar Urmhumhan, Cill Chainnigh ","Colaiste Pobail Osrai","34","2","1","2","5","4","8","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","32","0.94",
"ChIJcdae9vx_XUgROK13eKIlnLg","*Dominican College, Droichead Nua ","Newbridge College","137","24","15","17","7","17","6","2","0","0","0","2","0","21","1","0","1","1","2","4","6","1","0","1","2","3","0","0","2","2","1","2","0","140","1.02",
"ChIJCepnExsOZ0gRpP7AwBJWD2Y","TRINITY COMPREHENSIVE SCHOOL","Trinity Comprehensive School","40","0","0","2","0","2","0","0","0","0","0","2","2","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","16","0.4",
"ChIJceY2RRvzT0gRYZs4Kv4cikk","Coláiste na Sceilge, Caherciveen ","Colaiste na Sceilge","77","0","0","0","9","0","2","13","0","0","0","0","0","1","0","0","16","0","0","0","1","0","13","0","4","1","1","4","0","1","0","1","0","67","0.87",
"ChIJCR9EdgO_XkgRnBxpJcho8Mg","Coláiste Muire, Ballymote ","Colaiste Muire","37","1","1","4","0","5","11","1","2","0","0","0","0","3","0","0","0","0","0","0","1","17","0","1","0","1","0","0","0","0","0","0","0","48","1.3",
"ChIJcSY-luUOZ0gRSH0iqkCIp7Q","Ringsend College","Ringsend College","15","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0.53",
"ChIJcUCizGGDREgRZD3g6MWvb4E","St Peter’s Community School, Passage West, Cork","St Peters Community School","53","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0.47",
"ChIJCUhgZMsNXUgRdWhQgScnh3Q","St Mary’s CBS, Borris Road, Portlaoise ","St. Mary's CBS","118","2","1","7","15","12","1","1","0","0","0","1","0","6","1","0","1","0","2","0","13","1","3","0","7","5","0","1","0","0","0","0","0","80","0.68",
"ChIJCWRtZ_JvXUgRdsLPm1Z2vHk","Ardscoil na Trionóide, Rathstewart, Athy ","Ardscoil na Trionoide","111","7","3","8","6","14","7","2","0","0","0","0","0","1","0","1","0","0","4","0","17","1","0","0","1","11","0","1","0","0","0","0","0","84","0.76",
"ChIJCXAm6Sg6Z0gR2xs8UfZ8YNM","St Mary’s Diocesan School, Beamore Road, Drogheda ","Saint Mary's Diocesan School","117","2","7","20","0","11","4","0","0","0","0","3","0","15","1","0","1","45","2","1","2","0","1","2","1","1","1","0","0","0","1","0","0","121","1.03",
"ChIJcxW_g8LwXkgRZS1MtoaqXes","St Clare’s Comprehensive Sch, Manorhamilton ","Saint Clare's Comprehensive School","88","3","3","8","0","7","7","0","2","0","0","1","0","4","0","0","1","0","5","0","0","27","0","3","0","0","0","0","0","0","0","0","0","71","0.81",
"ChIJcY7zEjkJZ0gRFHH36MF-f88","St Kilian's Deutsche Schule","St Kilian's German School","47","19","8","0","0","2","2","0","0","0","0","1","0","6","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","43","0.91",
"ChIJCYI18cqwZ0gRavLUICbxAQg","Dominican Convent, Wicklow Town ","Dominican College","54","7","1","1","1","1","4","0","0","0","0","1","3","10","0","0","0","0","2","5","2","0","0","0","0","0","2","0","0","0","0","0","0","40","0.74",
"ChIJcZe3wUFzZ0gR-MlkjgAeTP0","Coláiste Chillian","Coláiste Chilliain","67","8","6","6","0","10","0","0","1","0","0","0","1","5","8","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","49","0.73",
"ChIJc_fLtyhxXEgRp_kd_XhVF-s","St. Killian’s Vocational School, New Inn, Ballinasloe ","St. Killian's College","24","0","0","0","0","0","4","0","1","0","0","0","0","0","0","2","1","0","7","0","0","0","0","0","0","1","0","1","0","0","0","0","0","17","0.71",
"ChIJD-5iQKPSXkgRoreTxwMKy9E","Coláiste Iascaigh, Easkey ","Colaiste Iascaigh","28","0","0","0","0","4","2","0","0","0","0","0","0","1","0","0","0","0","2","0","0","8","1","0","0","0","0","0","0","0","0","0","0","18","0.64",
"ChIJD1xpqvk0XUgRa6fDCx5RLNs","Grennan College, Ladywell Street, Thomastown ","Grennan College","44","0","2","2","4","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","6","0","1","0","1","9","0","1","0","0","0","0","0","31","0.7",
"ChIJD7SHLiI5W0gRLPbw3eePP8E","Coláiste Mhuire, Askeaton ","Colaiste Mhuire","70","1","1","0","17","1","2","8","1","0","0","0","0","0","0","1","3","0","2","0","2","0","8","0","18","1","0","4","0","0","1","0","0","71","1.01",
"ChIJD9TYDB0uQ0gRlab_WeDBWz0","Central Technical Institute, Raheen Road, Clonmel ","CTI Clonmel","27","0","1","0","3","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","1","0","0","0","0","0","18","0.67",
"ChIJda1041e6W0gRX_CbB_FttHc","Coláiste Chroi Mhuire Gan Smal, An Spideal, Gaillimh ","Coláiste Chroí Mhuire","40","0","0","0","1","1","15","0","0","0","0","0","0","2","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0.7",
"ChIJddL5xDFfZ0gRFO6AkFSKdAc","Colaiste Pobail Ráth Chairn, Rath Cairn, Ath Buí ","Coláiste Pobail Rathcairn","19","2","1","2","0","4","1","0","0","0","0","1","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","15","0.79",
"ChIJdfn9apS2XkgRUwWywjl7HBQ","St Attracta’s Community School, Tubbercurry ","St Attractas Community School","93","7","3","5","4","10","14","1","3","0","0","0","0","3","0","1","0","1","9","0","1","11","0","1","2","1","1","0","0","0","0","0","0","78","0.84",
"ChIJdR9QX5TEXEgRKr3nlmjAoV8","Coláiste Mhuire Co-Ed, Castlemeadows, Thurles ","Colaiste Mhuire Co-Ed","-19","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","9","0.47",
"ChIJdSs3Q98NXkgRIsvvtI7hLZI","St. Patrick’s College Cavan, Cullies, Cavan","St Patrick's College","91","10","1","12","2","4","7","0","0","0","0","2","0","8","0","1","0","0","10","0","2","6","0","0","0","0","5","0","0","2","0","0","0","72","0.79",
"ChIJDWtd0rd4XUgReo3X_2mmZSU","Kildare Town Community School, Dunmurray Road, Kildare, ","Kildare Town Community School","132","2","1","0","1","21","2","0","0","0","0","0","0","6","3","3","0","0","1","1","19","0","0","0","1","8","1","0","0","0","0","0","0","70","0.53",
"ChIJDXWDrlMJZ0gR6xv1PeH6JPs","Alexandra College","Alexandra College","85","37","14","0","1","0","2","1","0","0","0","0","0","8","0","0","0","0","0","3","0","0","0","0","1","0","1","0","0","4","0","2","0","74","0.87",
"ChIJDYUNRAubREgR55LNY4sRfqA","Glanmire Community College, Brooklodge, Glanmire","GLANMIRE COMMUNITY COLLEGE","135","0","1","0","3","0","0","31","0","0","0","0","0","0","0","0","56","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","94","0.7",
"ChIJd_Nc6SMFZ0gReIvr5-tzH4w","St. Fintan's High School","St Fintans High School","117","18","15","26","0","2","1","0","0","0","0","1","9","26","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","105","0.9",
"ChIJE0L8A_ULZ0gRJjWBqEZZ6KQ","Terenure College","Terenure College","110","34","14","5","0","2","1","0","0","0","0","0","0","37","13","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","1","0","113","1.03",
"ChIJe1o2NcmUX0gRrA8AyqJV2BA","St Eunan’s College, Letterkenny","St Eunan's College","137","7","2","6","0","6","27","1","0","4","2","1","0","2","0","0","0","0","5","0","0","2","0","60","1","0","1","0","0","0","0","0","0","127","0.93",
"ChIJe1TpCcT7T0gRsMST_Z4Eeug","Pobailscoil Chorca Dhuibhne, An Gróbh, Daingean Ui Chuis ","Pobalscoil Chorca Dhuibhne","72","8","1","0","5","0","8","12","0","0","0","0","0","0","0","1","9","0","3","0","0","0","3","0","1","1","1","4","0","0","0","0","0","57","0.79",
"ChIJE1u-j0x-RUgRjjtvK4EBfQo","Scoil Phobail Bhéara, Castletownbere, Co.Cork","Scoil Phobail Bheara","63","2","0","0","6","0","2","17","1","0","0","0","0","1","0","0","16","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","47","0.75",
"ChIJE2aFp8GWW0gR0NykGLolX6s","Colaíste na Coiribe, Bothar Bhaile na nBurcach, Gaillimh ","Coláiste na Coiribe","69","5","0","2","2","0","43","0","0","0","0","0","0","0","0","2","0","0","10","1","0","0","0","0","0","0","0","4","0","0","0","0","0","69","1",
"ChIJE321x3ETXkgRKBvIQyl2RZQ","St. Bricin’s College, Railway Road, Belturbert","St Bricins Vocational School","32","1","0","3","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","5","0","3","0","0","0","0","0","0","0","0","0","17","0.53",
"ChIJe3giImKoZ0gRhv_Hwe9QtNg","Presentation College Bray, Putland Road, Bray","Presentation College","113","14","7","5","2","1","2","0","0","0","0","1","5","26","1","0","0","1","1","13","1","0","0","0","0","0","0","0","0","0","2","0","0","82","0.73",
"ChIJE4a5y9APZ0gRTVknUkreLzM","Coláiste Dhúlaigh","Coláiste Dhúlaigh College of Further Education (CDCFE)","26","0","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0.15",
"ChIJe6nLOefrW0gRcNIxl6nHAAo","Clochar na Toirbhirte, Athcinn ","Headford","165","6","2","1","4","1","46","1","2","0","0","0","0","0","0","1","1","0","40","0","1","1","1","1","2","0","0","2","2","0","0","0","0","115","0.7",
"ChIJE74IJTJtW0gROJW0V1uuTyk","Rice College, Christian Brothers, New Road, Ennis","Rice College Secondary School","102","2","3","3","20","1","17","5","0","0","0","0","0","1","0","0","2","0","5","1","0","0","1","1","25","2","1","10","0","0","0","1","0","101","0.99",
"ChIJE9ABz2MFXEgRoGubf-kPXJA","Glenamaddy Community School, Glenamaddy ","Glenamaddy Community School","66","10","0","2","8","0","12","1","1","0","0","0","0","1","0","7","0","0","9","0","0","9","0","0","1","0","0","2","0","0","0","0","0","63","0.95",
"ChIJE9plmK0OZ0gRp6U5PNFwx3M","Gonzaga College","Gonzaga College SJ","92","49","39","5","0","0","2","0","0","0","0","0","0","12","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","0","0","0","71","0.97",
"ChIJE9SW9C1GK4gRcRF-LtQ1ApU","St Pauls Secondary School","St. Paul Secondary School","85","9","3","4","0","11","0","0","2","0","0","0","1","6","17","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","57","0.67",
"ChIJEbrJJ1AOZ0gR5O8ek83cGJ4","Dominican College","Dominican College","107","6","23","46","0","1","1","1","0","0","0","3","5","10","2","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","102","0.95",
"ChIJecLek0NzZ0gRkGMn9qKml-g","Moyle Park College","Moyle Park College","105","2","5","7","0","12","0","0","0","0","0","0","9","13","22","1","0","0","0","0","1","0","0","0","0","1","0","0","3","0","0","0","0","76","0.72",
"ChIJEQeB27M8XEgRidM3Co458DQ","Vocational School, Lisnamult, Roscommon, ","Roscommon Community College","31","0","0","0","1","0","1","0","0","0","0","0","0","0","0","9","0","0","7","0","1","1","0","1","0","1","0","0","0","0","0","0","0","22","0.71",
"ChIJeSijRKp3XUgRVpS9tKnfjuw","St Paul’s Secondary School, Monasterevin ","St Paul's Secondary School","40","3","1","1","0","7","1","0","0","0","0","0","0","1","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","22","0.55",
"ChIJETlhUpYwXUgRSI2v95ri6FI","Presentation Convent, Secondary School, Kilkenny ","Presentation Secondary School","110","4","6","6","2","16","3","11","0","0","0","0","0","4","0","0","3","1","2","0","5","2","0","0","1","22","1","3","0","0","0","0","0","92","0.84",
"ChIJeUmiRhMJZ0gRxXjA827coLE","St Raphaela's Secondary School","St Raphaelas Secondary School","73","16","8","3","0","2","0","0","0","0","0","0","1","12","4","0","0","0","0","5","1","0","0","1","0","2","0","0","4","0","1","2","0","62","0.85",
"ChIJeVOC9KPOYEgRKXkqtvnfNj8","St Mary’s College, St. Mary’s Road, Dundalk ","St Mary's College","98","2","0","11","0","5","1","0","0","0","0","1","0","3","0","0","0","38","1","0","0","0","0","0","0","0","1","0","2","0","0","0","0","65","0.66",
"ChIJEw-t4K8OZ0gRtXXrNoS5rUg","Sandford Park School Ltd","Sandford Park School","43","17","12","5","0","0","2","0","0","1","0","0","0","11","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","3","0","54","1.26",
"ChIJex5iWNlaWUgR0aKBSlnp3vY","Secondary School, Balla, Castlebar ","Balla Secondary School","32","0","0","1","3","0","13","0","0","0","0","0","0","0","0","1","0","0","9","0","0","1","0","1","2","0","0","3","0","0","0","0","0","34","1.06",
"ChIJeZEC7gSQREgRrDJCAzj8lPs","Coláiste Daibhéid, Teach Buckingham, Sraid an Mhuilinn na Sabhadoirea, Corcaigh 32","Coláiste Daibhéid","32","0","0","0","0","0","0","20","0","0","0","0","0","1","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0.97",
"ChIJF-4VLnYGW0gR8I7iv139Lus","Ennistymon Vocational School, Ennistymon","CBS Secondary School, Ennistymon","27","0","0","0","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","10","0.37",
"ChIJF0kWdJ_OYEgRLUHkNEgXInc","Mean Scoil Naomh Uinseann, Seatown Place, Dundalk ","St Vincent's Secondary School","138","15","10","23","0","14","9","0","0","2","1","0","1","7","0","0","1","42","0","2","0","1","0","0","0","0","5","1","2","1","0","0","0","137","0.99",
"ChIJF3koAqTOYEgRH3jaXSMARe8","Coláiste Ris, Chapel Street, Dundalk ","Coláiste Rís","99","3","8","8","1","4","4","2","0","0","0","0","0","1","0","0","0","40","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","75","0.76",
"ChIJf41O4k0OZ0gR4JrV1ImtDfs","Mount Temple Comprehensive School","Mount Temple Comprehensive School","143","11","27","29","2","2","0","1","0","0","0","4","7","26","3","1","0","1","0","7","1","1","0","0","0","0","1","0","3","1","1","1","0","130","0.91",
"ChIJf8d05l0bRUgR0TefNrXeW8Q","Scoil Mhuire, Beal Athan Ghaorthaidh","Scoil Mhuire","20","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","18","0.9",
"ChIJFb8uARg7WUgRa3nG1VC6w_Q","St Patrick’s College, Lacken Cross, Killala ","Lacken Cross (Opp St Patricks)","41","0","1","1","0","1","7","0","1","0","0","0","0","2","0","1","0","0","6","0","0","9","0","0","0","0","0","0","0","0","0","0","0","29","0.71",
"ChIJfbGyCulVW0gRDZzUb0UNN4A","John the Baptist C.S., Hospital ","John the Baptist Community School","157","2","1","0","33","0","5","16","0","0","0","0","0","0","0","0","12","0","1","0","1","0","3","0","27","10","0","17","0","0","1","0","0","129","0.82",
"ChIJfcd6tevFREgRIlSqh6W7Ypo","Coláiste Treasa, Kanturk, Mallow","Colaiste Treasa","83","0","1","0","16","0","1","13","0","0","0","0","0","0","0","0","18","0","0","0","0","0","6","0","3","2","0","3","0","0","0","0","0","63","0.76",
"ChIJfdBx3CwGZ0gR2xPZc_h2D1E","Rathdown School","Rathdown School","36","22","18","0","1","1","0","0","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","51","1.42",
"ChIJFdvUcgPRWkgR4YEgDrZvwTo","St. Michael’s College, Listowel ","St. Michael's College","28","0","0","0","6","0","2","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","8","0","2","0","0","2","0","0","0","0","0","23","0.82",
"ChIJFeld6QMBaEgRNtHv5QvmPpQ","Meanscoil Garman, Teach Coill an Bhronaigh, Brownswood, Enniscorthy ","Meanscoil Gharman","26","4","2","3","2","1","0","0","0","0","0","0","0","1","0","0","0","0","1","1","2","0","0","0","0","0","0","1","0","0","0","1","0","19","0.73",
"ChIJfQWGnXMOXkgRlNv8lcP0BHo","Breifne College, Cootehill Road, Cavan","Breifne College","92","2","0","3","0","6","13","0","1","0","1","1","0","2","0","1","0","1","3","0","1","9","0","3","0","0","0","0","0","0","0","0","0","47","0.51",
"ChIJFRgNzcsNXUgRjn_jM7faALI","Scoil Criost Ri, Presentation Secondary School, Borris Road, Portlaoise ","Scoil Chriost Ri","117","7","5","8","5","4","7","3","0","0","0","2","2","5","0","4","1","1","2","1","23","1","0","0","4","4","2","8","1","0","0","1","0","101","0.86",
"ChIJFX2Bv441Q0gRLZi03ZFEgjk","Coláiste Dun Iascaigh, Cashel Road, Cahir ","Colaiste Dun Iascaigh","100","2","0","2","9","2","1","6","0","0","0","0","0","2","0","1","10","0","0","0","2","0","1","0","2","17","0","2","0","0","0","0","0","59","0.59",
"ChIJfxAfQE07WkgRf52gLVCdwHg","Scoil Phobail, Clifden, Galway ","Scoil Phobail","52","2","0","0","7","0","16","0","0","0","0","0","0","0","0","2","1","0","18","0","1","0","0","0","1","0","0","1","0","0","0","0","0","49","0.94",
"ChIJfXc-4OLDZ0gR9zdmTvBLkoE","Gaelcholáiste na Mara, Pairc na bPiarsach, Bóthar na nGleanntáin, Arklow","Gaelcholaiste na Mara","46","14","1","0","2","7","3","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","33","0.72",
"ChIJFxjZWGkYQ0gRlm6BCBDi_gU","St Augustine’s College, Abbeyside, Dungarvan ","St. Augustine's College","114","1","1","2","11","1","5","23","1","0","0","0","0","0","0","0","17","0","0","0","1","0","1","0","3","20","0","1","0","0","0","0","0","88","0.77",
"ChIJfY73A7ewZ0gRolQr0Eh69ak","East Glendalough Comp. School, Station Road, Wicklow Town ","East Glendalough School","57","22","15","6","0","0","4","1","0","0","0","0","1","12","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","66","1.16",
"ChIJFyReFla-Z0gRQTAefBj_44w","Avondale Community College, Rathdrum","Avondale Community College","96","8","2","4","5","2","4","0","0","0","0","1","0","7","0","1","0","0","4","2","8","0","2","1","0","8","0","0","0","0","0","0","0","59","0.61",
"ChIJFZdRIfnWQkgRh49zKx8RUfA","Comeragh College, Tinvane, Pill Road, Carrick-On-Suir ","Comeragh College","55","0","0","0","6","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","13","0","2","0","0","0","0","0","25","0.45",
"ChIJFzoLEy30REgR0Sr4rRAd9ic","Gairm Scoil Bhrogain Naofa, Droichead na Banndan","Gaelscoil Droichead Na Banndan","62","0","0","0","1","0","0","11","0","0","0","0","0","0","0","1","20","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","37","0.6",
"ChIJFZR9wMDMQkgReCoJXyhsaA0","Scoil Aireagail, Ballyhale, Kilkenny ","Scoil Aireagail","29","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","4","0","0","0","0","11","0","0","0","0","0","0","0","21","0.72",
